#Results from rejection sampling run with 1000 samples
#m1 		 m2 		 redshift 	 SNR 		 LIGOSNR 	 iota 		 psi 		 alpha 		 delta 	 GPStime
8.493323e+00 	 9.423757e+00 	 3.132116e+00 	 2.958975e-01 	 4.202083e+04 	 1.719646e+00 	 3.493376e+00 	 3.481919e+00 	 7.861969e-01 	 11768662
8.694431e+00 	 2.889135e+01 	 2.558384e+00 	 4.753866e-01 	 3.815748e+04 	 1.494345e+00 	 4.550463e+00 	 6.023027e+00 	 6.894525e-01 	 18591644
1.072277e+01 	 2.217818e+01 	 5.660614e+00 	 5.539961e-01 	 7.369809e+04 	 1.076084e+00 	 3.776363e+00 	 1.679447e+00 	 7.205778e-01 	 21029067
8.474372e+00 	 1.131978e+01 	 1.912080e+00 	 6.695566e-01 	 3.216304e+04 	 2.765102e-01 	 3.162467e+00 	 1.520807e+00 	 -6.414420e-01 	 13014205
2.129347e+01 	 6.494748e+00 	 6.165015e+00 	 4.947679e-01 	 1.217041e+05 	 1.985040e+00 	 1.071203e+00 	 1.219144e+00 	 7.129394e-01 	 1457185
1.024949e+01 	 2.385148e+01 	 1.445476e+00 	 2.742010e+00 	 3.254146e+04 	 1.813466e-01 	 4.117191e+00 	 3.575538e-01 	 4.747493e-01 	 11727555
8.396600e+00 	 4.418379e+01 	 2.344747e+00 	 1.720297e+00 	 3.545644e+04 	 4.371016e-01 	 4.247279e+00 	 5.367993e+00 	 4.857018e-01 	 31519266
6.639927e+00 	 7.081252e+00 	 6.075459e+00 	 3.131282e-01 	 5.275049e+04 	 2.322056e+00 	 2.265936e+00 	 2.753802e+00 	 -9.402228e-01 	 18452192
1.153462e+01 	 7.648688e+00 	 7.603669e+00 	 2.979920e-01 	 9.483074e+04 	 2.383390e+00 	 1.185647e+00 	 1.679002e-01 	 -1.164472e+00 	 30343209
7.993404e+00 	 2.717639e+01 	 1.575149e+00 	 1.187911e+00 	 2.807144e+04 	 2.492211e+00 	 5.939022e+00 	 2.151404e+00 	 -4.196931e-02 	 4969196
9.520408e+00 	 2.520373e+01 	 4.173785e+00 	 4.539711e-01 	 5.476465e+04 	 1.092799e+00 	 1.502681e+00 	 3.927048e+00 	 4.887039e-01 	 7419704
3.395223e+01 	 1.271743e+01 	 4.741712e+00 	 1.027258e+00 	 1.285894e+05 	 2.163713e+00 	 3.075602e+00 	 1.230681e+00 	 -7.902732e-01 	 23165987
3.383678e+01 	 7.151097e+00 	 8.363030e+00 	 4.527117e-01 	 1.045861e+05 	 8.874000e-01 	 2.862308e+00 	 1.320716e-01 	 7.607232e-01 	 24916592
8.696997e+00 	 8.023791e+00 	 4.460424e+00 	 2.410817e-01 	 5.320175e+04 	 1.320217e+00 	 7.243330e-01 	 5.781746e+00 	 -1.227863e+00 	 29982779
6.157421e+00 	 1.039435e+01 	 7.958333e+00 	 1.710957e-01 	 5.993381e+04 	 1.634721e+00 	 2.971818e+00 	 5.510522e-01 	 -1.254369e-01 	 24314055
8.232053e+00 	 1.051619e+01 	 1.325142e+00 	 7.988220e-01 	 2.658379e+04 	 1.492070e+00 	 2.353021e+00 	 5.970235e+00 	 1.422281e+00 	 20223536
8.508471e+00 	 8.920418e+00 	 4.502486e+00 	 4.888025e-01 	 5.260598e+04 	 1.899760e+00 	 6.215814e+00 	 1.921609e+00 	 -3.138537e-01 	 14718109
5.473385e+01 	 2.789701e+01 	 6.389771e+00 	 2.760336e-01 	 6.681768e+04 	 1.856934e+00 	 3.801559e+00 	 3.974315e+00 	 3.522487e-01 	 13888248
7.693430e+00 	 2.527671e+01 	 1.344370e+00 	 3.198512e-01 	 2.542641e+04 	 1.443185e+00 	 4.449924e-01 	 3.602769e+00 	 -2.244489e-01 	 13257611
7.339611e+00 	 2.307746e+01 	 1.025381e+00 	 9.496373e-01 	 2.199350e+04 	 9.775088e-01 	 5.867496e-01 	 2.045350e+00 	 -2.206192e-01 	 31586255
5.025159e+01 	 9.593221e+00 	 4.672698e+00 	 1.147779e+00 	 1.145924e+05 	 8.470922e-01 	 9.084182e-01 	 4.702249e-01 	 3.341458e-01 	 5446499
2.408380e+01 	 3.036486e+01 	 2.349758e+00 	 1.775044e+00 	 8.113183e+04 	 1.968192e+00 	 2.638905e+00 	 3.647786e-01 	 -7.388195e-01 	 3761914
1.169331e+01 	 8.759849e+00 	 6.440534e+00 	 7.619843e-01 	 8.600209e+04 	 2.413007e+00 	 4.561635e+00 	 1.512873e-01 	 1.086938e+00 	 11188912
8.859765e+00 	 2.743170e+01 	 7.492796e+00 	 5.247536e-01 	 7.681095e+04 	 7.535013e-01 	 1.740858e+00 	 1.174749e+00 	 3.566060e-01 	 2610624
5.256041e+01 	 6.031372e+00 	 1.263722e+00 	 4.654635e+00 	 1.071433e+05 	 1.131900e+00 	 6.310580e-01 	 4.113714e+00 	 -9.417407e-01 	 27834667
1.120445e+01 	 2.748099e+01 	 3.431358e+00 	 6.631627e-01 	 5.511244e+04 	 9.970726e-01 	 5.984171e+00 	 2.039522e+00 	 1.440054e+00 	 5431097
3.955049e+01 	 1.655457e+01 	 2.988987e+00 	 1.348027e+00 	 1.232100e+05 	 1.215168e+00 	 4.055899e+00 	 5.116932e+00 	 -3.119905e-01 	 5857737
4.851636e+01 	 3.284246e+01 	 4.625395e+00 	 1.254645e-01 	 1.178954e+05 	 1.642634e+00 	 1.070549e+00 	 4.219258e+00 	 5.047370e-01 	 27583655
3.450320e+01 	 1.055805e+01 	 4.492595e+00 	 1.368336e+00 	 1.283480e+05 	 1.821750e+00 	 7.093768e-02 	 5.689527e+00 	 8.179907e-01 	 11093917
3.747176e+01 	 2.974885e+01 	 5.351054e+00 	 1.437796e+00 	 1.253721e+05 	 2.721529e+00 	 1.709280e+00 	 7.661276e-01 	 2.630578e-01 	 15158104
3.353777e+01 	 7.149032e+00 	 5.538776e-01 	 1.784780e+00 	 5.727628e+04 	 1.631282e+00 	 5.188271e+00 	 3.841294e+00 	 3.600008e-01 	 27624501
8.553877e+00 	 2.040254e+01 	 6.769555e+00 	 6.705244e-01 	 6.958292e+04 	 5.179503e-01 	 2.924735e+00 	 2.876874e+00 	 7.354471e-01 	 2090375
5.287203e+01 	 2.638615e+01 	 3.424803e+00 	 3.637276e+00 	 1.259999e+05 	 5.212799e-01 	 2.831821e-01 	 1.007227e+00 	 6.581593e-01 	 2765007
7.941415e+00 	 2.557846e+01 	 1.940610e+00 	 1.248993e-01 	 3.085651e+04 	 1.614594e+00 	 3.716384e+00 	 1.085781e+00 	 7.618059e-01 	 21465188
3.449141e+01 	 8.308085e+00 	 2.288874e+00 	 1.427807e+00 	 1.039485e+05 	 1.351310e+00 	 2.812607e+00 	 5.451884e+00 	 -3.321511e-01 	 22139753
8.446411e+00 	 1.021450e+01 	 4.748293e+00 	 4.360506e-01 	 5.414281e+04 	 1.086590e+00 	 6.153794e+00 	 4.700723e-01 	 1.826129e-01 	 5221466
1.267584e+01 	 2.232756e+01 	 5.756731e+00 	 5.304850e-01 	 8.497388e+04 	 1.402741e+00 	 3.299676e+00 	 5.935656e+00 	 3.330367e-01 	 17124806
4.482862e+01 	 1.103402e+01 	 2.635232e+00 	 1.678990e+00 	 1.245199e+05 	 1.696647e+00 	 3.993167e+00 	 5.393700e+00 	 1.313931e+00 	 25988809
4.916732e+01 	 1.238162e+01 	 2.026603e+00 	 3.706833e+00 	 1.204917e+05 	 4.833996e-01 	 4.869217e+00 	 5.516263e+00 	 7.051584e-01 	 8727129
3.022225e+01 	 8.121423e+00 	 3.507437e+00 	 1.896067e+00 	 1.156654e+05 	 1.147517e+00 	 2.852999e+00 	 1.126582e+00 	 -3.670643e-02 	 23534373
5.077640e+01 	 3.044996e+01 	 4.329448e+00 	 8.140662e-01 	 1.184883e+05 	 1.401161e+00 	 5.531226e+00 	 3.318772e-01 	 -1.553773e+00 	 5024249
7.606119e+00 	 2.763130e+01 	 2.573612e+00 	 5.759825e-01 	 3.459133e+04 	 9.223887e-01 	 3.810573e+00 	 5.162128e+00 	 -6.265711e-01 	 1355282
8.781800e+00 	 5.743589e+00 	 5.040903e+00 	 6.810978e-01 	 5.809540e+04 	 2.442158e+00 	 3.664605e+00 	 4.764262e+00 	 -7.539133e-01 	 30162273
3.096512e+01 	 2.196810e+01 	 5.996370e+00 	 7.732247e-01 	 1.279940e+05 	 2.193184e+00 	 5.091145e+00 	 2.923717e+00 	 3.456203e-01 	 6564002
4.976225e+01 	 7.651416e+00 	 5.477525e+00 	 6.550029e-01 	 1.026589e+05 	 2.385693e+00 	 5.314875e+00 	 3.119162e+00 	 5.791379e-01 	 9234516
4.195324e+01 	 2.694891e+01 	 6.396747e+00 	 1.043432e+00 	 1.067843e+05 	 4.776144e-01 	 2.003711e+00 	 1.016535e+00 	 -2.508945e-01 	 3202606
5.112929e+01 	 1.591236e+01 	 5.531239e+00 	 6.140574e-01 	 9.843231e+04 	 8.315439e-01 	 1.645900e+00 	 4.244496e+00 	 -6.738308e-01 	 28996455
5.185402e+01 	 8.370193e+00 	 6.549104e+00 	 1.720067e-01 	 7.355721e+04 	 1.162447e+00 	 3.599587e+00 	 4.289677e+00 	 6.315607e-01 	 3127741
8.104274e+00 	 9.008595e+00 	 3.572421e+00 	 7.977335e-01 	 4.381933e+04 	 2.539499e+00 	 3.204919e+00 	 5.115229e+00 	 5.607234e-01 	 16681237
6.881589e+00 	 8.121030e+00 	 1.933297e+00 	 1.643348e-01 	 2.766346e+04 	 7.373402e-01 	 3.970159e+00 	 2.761293e+00 	 -3.914802e-01 	 27931990
2.781826e+01 	 2.676194e+01 	 4.860858e+00 	 1.359837e+00 	 1.245377e+05 	 9.987815e-01 	 5.334127e+00 	 3.948794e+00 	 2.772143e-01 	 12639977
3.599237e+01 	 9.817835e+00 	 4.636346e+00 	 6.113184e-01 	 1.286479e+05 	 1.231914e+00 	 6.771774e-01 	 3.246620e+00 	 -8.795856e-01 	 2601240
1.195451e+01 	 3.300668e+01 	 8.005005e+00 	 1.512279e-02 	 1.003893e+05 	 1.499220e+00 	 2.084152e+00 	 5.710883e+00 	 -3.826613e-01 	 13844828
4.602934e+01 	 2.265246e+01 	 3.023153e+00 	 4.596954e-01 	 1.280317e+05 	 1.320104e+00 	 1.485695e+00 	 6.189909e+00 	 7.962073e-01 	 6346373
9.320873e+00 	 9.251103e+00 	 1.757666e+00 	 3.501395e-01 	 3.316392e+04 	 1.788939e+00 	 5.523496e-01 	 4.281877e+00 	 -1.158355e-01 	 31182964
4.885726e+01 	 6.866070e+00 	 3.068616e+00 	 1.291721e+00 	 1.286599e+05 	 1.195659e+00 	 3.425600e+00 	 3.074061e+00 	 4.263732e-01 	 17631990
6.169347e+00 	 7.182982e+00 	 5.531234e+00 	 2.397911e-01 	 4.676164e+04 	 2.240365e+00 	 7.834682e-01 	 4.737851e+00 	 -3.990376e-02 	 15336144
7.518209e+00 	 9.321170e+00 	 6.979395e+00 	 4.485665e-01 	 6.410111e+04 	 2.978661e+00 	 2.338038e-01 	 2.873232e+00 	 -8.251891e-01 	 3997707
3.752639e+01 	 6.056567e+00 	 4.776370e+00 	 1.908197e+00 	 1.279842e+05 	 5.702037e-02 	 4.332304e+00 	 5.935662e+00 	 1.283635e+00 	 15605350
1.117506e+01 	 6.516719e+00 	 1.565186e+00 	 1.101380e+00 	 3.601077e+04 	 1.687336e+00 	 2.276139e+00 	 1.103808e+00 	 -1.360864e-01 	 25904981
4.316846e+01 	 2.665942e+01 	 1.373277e+00 	 2.135229e+00 	 9.700487e+04 	 1.511809e+00 	 6.064570e+00 	 4.355889e-01 	 1.874205e-01 	 11848499
7.393602e+00 	 6.392362e+00 	 2.446369e+00 	 3.309649e-01 	 3.294727e+04 	 1.265347e+00 	 7.533785e-01 	 1.179796e+00 	 -1.918144e-01 	 22274271
1.930371e+01 	 7.102697e+00 	 7.008967e+00 	 9.004980e-01 	 1.223170e+05 	 1.861188e+00 	 2.100114e-01 	 2.997816e+00 	 -8.356472e-01 	 18520739
2.123324e+01 	 7.018982e+00 	 1.008453e+00 	 8.144139e-01 	 4.888123e+04 	 1.857912e+00 	 3.529975e+00 	 2.381755e+00 	 -8.815056e-01 	 11667435
8.613419e+00 	 6.469809e+00 	 8.458371e+00 	 4.404074e-01 	 8.175298e+04 	 2.320370e+00 	 5.489551e+00 	 4.077691e+00 	 -5.282885e-01 	 28169249
8.808579e+00 	 2.507581e+01 	 8.204965e+00 	 1.192391e-01 	 8.145117e+04 	 2.605182e+00 	 3.194204e+00 	 5.449454e+00 	 -5.279639e-01 	 31245862
2.482269e+01 	 6.760928e+00 	 5.410077e+00 	 1.032810e+00 	 1.235687e+05 	 2.476710e+00 	 1.285019e+00 	 5.671057e+00 	 7.150115e-01 	 4163770
1.592176e+01 	 6.768550e+00 	 5.629798e+00 	 6.859572e-01 	 9.904817e+04 	 5.679097e-01 	 1.347785e+00 	 2.150366e+00 	 -4.032577e-01 	 3053343
5.025858e+01 	 5.974841e+00 	 1.974432e+00 	 4.485692e+00 	 1.207190e+05 	 2.257252e+00 	 2.759168e+00 	 7.266992e-01 	 1.624674e-01 	 5255582
1.100414e+01 	 2.440786e+01 	 5.529623e-01 	 6.356094e+00 	 2.441906e+04 	 2.709082e+00 	 1.520913e+00 	 9.464931e-01 	 8.463877e-01 	 1221216
3.354565e+01 	 9.660908e+00 	 4.999698e+00 	 1.015287e+00 	 1.286631e+05 	 8.214877e-01 	 4.468702e+00 	 3.342237e+00 	 1.194798e+00 	 30869570
4.967511e+01 	 4.459466e+01 	 8.021071e+00 	 1.381137e-02 	 4.164270e+04 	 1.554935e+00 	 6.039212e+00 	 5.390787e-01 	 6.400524e-01 	 24280935
9.476047e+00 	 7.143934e+00 	 9.664536e+00 	 8.694706e-02 	 9.606925e+04 	 1.821937e+00 	 6.062373e+00 	 1.978186e+00 	 -7.724912e-01 	 27666146
5.189318e+01 	 9.162793e+00 	 9.143236e+00 	 3.515481e-02 	 1.043606e+04 	 1.977162e+00 	 3.810937e+00 	 5.256838e+00 	 -1.158939e+00 	 3414381
2.321195e+01 	 9.078466e+00 	 7.425177e+00 	 6.859155e-01 	 1.286063e+05 	 2.260278e+00 	 2.353376e-01 	 4.658810e+00 	 -5.483068e-01 	 24873480
6.911544e+00 	 2.219669e+01 	 3.975745e+00 	 2.781809e-01 	 4.137047e+04 	 1.822031e+00 	 8.954845e-01 	 2.966149e+00 	 -1.357443e+00 	 2717025
9.354187e+00 	 2.764042e+01 	 6.403224e+00 	 6.277934e-01 	 7.190882e+04 	 2.545926e+00 	 3.036599e+00 	 5.891659e+00 	 -2.748742e-01 	 29808916
6.756923e+00 	 2.746357e+01 	 3.730963e+00 	 7.724280e-01 	 3.912051e+04 	 6.566597e-01 	 2.708271e+00 	 1.999902e+00 	 2.897450e-01 	 20349832
1.221360e+01 	 2.062772e+01 	 5.403576e+00 	 6.546214e-01 	 7.918656e+04 	 1.299671e+00 	 3.909825e+00 	 5.848851e+00 	 1.010304e+00 	 259499
1.462007e+01 	 7.889478e+00 	 2.683722e+00 	 1.853029e+00 	 5.879905e+04 	 8.025465e-01 	 1.103186e+00 	 3.113411e+00 	 5.800979e-01 	 28382723
4.802469e+01 	 4.203606e+01 	 2.937164e+00 	 5.068957e-01 	 1.283216e+05 	 1.459202e+00 	 4.618217e+00 	 1.840007e+00 	 4.144999e-01 	 28211464
9.511154e+00 	 6.092312e+00 	 3.842450e+00 	 7.099559e-01 	 5.193009e+04 	 4.588450e-01 	 6.119213e+00 	 5.979597e-01 	 -8.165769e-01 	 2928451
1.062523e+01 	 1.141736e+01 	 6.509632e+00 	 2.174214e-01 	 8.043752e+04 	 1.314402e+00 	 2.510300e+00 	 4.730860e+00 	 6.703738e-01 	 14143914
8.636539e+00 	 1.034805e+01 	 3.518077e+00 	 3.183294e-01 	 4.560847e+04 	 2.437933e+00 	 4.962205e+00 	 3.975042e+00 	 -7.051194e-01 	 26510057
1.152943e+01 	 2.559795e+01 	 1.284595e+00 	 4.678932e-01 	 3.378053e+04 	 1.432321e+00 	 4.057865e+00 	 1.193721e+00 	 1.325686e+00 	 20150146
9.104141e+00 	 2.232440e+01 	 7.584675e+00 	 6.399470e-01 	 7.914312e+04 	 2.495621e+00 	 3.064010e+00 	 4.537274e+00 	 2.529704e-03 	 24823631
1.054065e+01 	 9.264199e+00 	 2.333354e+00 	 7.550769e-01 	 4.205796e+04 	 1.766768e+00 	 9.227243e-01 	 2.673465e+00 	 1.753930e-01 	 12023752
6.393877e+00 	 2.178565e+01 	 2.991039e+00 	 7.941812e-01 	 3.298341e+04 	 9.988470e-01 	 3.207178e+00 	 3.139213e+00 	 -3.425089e-01 	 11802470
5.025710e+01 	 2.303339e+01 	 4.605049e+00 	 1.142822e+00 	 1.155403e+05 	 1.148470e+00 	 6.005364e+00 	 4.345130e+00 	 6.131950e-01 	 16934008
4.896179e+01 	 2.320259e+01 	 3.040011e+00 	 2.465025e+00 	 1.286496e+05 	 9.048576e-01 	 6.048033e+00 	 3.551522e+00 	 2.499815e-01 	 12550142
1.378903e+01 	 6.372308e+00 	 8.212601e+00 	 9.694875e-01 	 1.113936e+05 	 3.251400e-01 	 6.100701e+00 	 5.805550e+00 	 6.802818e-02 	 716212
2.795087e+01 	 5.420155e+00 	 4.936510e+00 	 1.069005e+00 	 1.251820e+05 	 1.284376e+00 	 1.429124e+00 	 5.644596e+00 	 -1.014431e-01 	 1801040
4.080144e+01 	 1.624947e+01 	 5.176220e+00 	 4.047514e-01 	 1.227814e+05 	 1.577291e+00 	 7.159519e-01 	 4.484565e+00 	 2.888584e-02 	 13793233
9.875665e+00 	 8.520693e+00 	 3.068345e+00 	 1.042653e+00 	 4.665689e+04 	 9.628145e-01 	 2.168058e+00 	 5.605263e+00 	 -1.532782e-01 	 286716
8.286138e+00 	 8.052252e+00 	 9.720527e+00 	 3.861279e-01 	 8.737183e+04 	 2.207573e+00 	 1.057886e+00 	 2.772385e+00 	 6.748559e-01 	 6569826
9.037115e+00 	 1.059268e+01 	 2.779324e+00 	 4.290189e-01 	 4.115252e+04 	 2.012456e+00 	 2.829470e+00 	 7.878767e-01 	 -3.452006e-01 	 17817860
3.020069e+01 	 7.585623e+00 	 3.873864e+00 	 2.752989e+00 	 1.199381e+05 	 2.724514e+00 	 4.000973e+00 	 4.808259e+00 	 1.055845e+00 	 12647237
3.300032e+01 	 9.004772e+00 	 8.282142e-01 	 5.175640e+00 	 6.439292e+04 	 2.036010e+00 	 3.777410e+00 	 6.636104e-01 	 7.246714e-02 	 23097742
9.651312e+00 	 6.011592e+00 	 2.709014e+00 	 3.428800e-01 	 4.266579e+04 	 2.524650e+00 	 1.855325e+00 	 2.945017e+00 	 1.850505e-01 	 28064746
3.830265e+01 	 7.237928e+00 	 6.208492e-01 	 6.721730e+00 	 6.588701e+04 	 2.147910e+00 	 2.124352e+00 	 7.428069e-01 	 -2.497490e-01 	 31192291
3.411406e+01 	 8.726558e+00 	 2.158884e+00 	 1.459646e-01 	 1.004603e+05 	 1.705029e+00 	 2.194094e-01 	 5.285755e+00 	 4.591865e-01 	 19740803
1.238311e+01 	 1.657415e+01 	 7.534791e+00 	 8.673421e-01 	 9.913180e+04 	 8.174206e-01 	 2.697330e-01 	 5.069905e+00 	 2.897523e-01 	 19456465
6.674425e+00 	 7.437635e+00 	 5.887234e+00 	 3.783109e-01 	 5.185093e+04 	 1.846412e+00 	 4.998278e+00 	 5.076458e+00 	 4.646191e-01 	 16774460
1.453337e+01 	 2.735190e+01 	 5.327844e+00 	 8.329896e-01 	 8.968013e+04 	 9.898435e-01 	 3.552252e+00 	 4.614703e-01 	 8.032709e-01 	 27846556
6.841913e+00 	 2.542677e+01 	 2.366088e+00 	 6.120289e-01 	 3.053653e+04 	 2.358777e+00 	 3.479089e+00 	 3.362434e+00 	 -1.051343e+00 	 1492108
9.939225e+00 	 2.481767e+01 	 3.210464e+00 	 5.127847e-01 	 4.816458e+04 	 1.752997e+00 	 2.619361e+00 	 3.320668e+00 	 -4.271047e-01 	 17816903
9.507975e+00 	 1.337669e+01 	 1.744994e+00 	 8.703702e-01 	 3.354757e+04 	 2.333402e+00 	 2.938376e+00 	 1.249178e+00 	 -1.000066e+00 	 19815193
5.574670e+00 	 2.175327e+01 	 6.042523e+00 	 3.960639e-01 	 4.582552e+04 	 2.375243e+00 	 4.228728e+00 	 5.334729e+00 	 1.079091e+00 	 20936329
1.041341e+01 	 2.757237e+01 	 7.016253e+00 	 5.377344e-01 	 8.331075e+04 	 7.444470e-01 	 3.324415e+00 	 6.081225e+00 	 -8.186514e-01 	 30349203
4.928998e+01 	 6.268345e+00 	 8.634613e+00 	 2.248803e-01 	 2.736556e+04 	 5.864854e-01 	 2.861155e-01 	 2.656674e+00 	 9.485728e-01 	 25271844
7.204003e+00 	 6.965711e+00 	 6.529672e+00 	 5.355095e-01 	 5.913671e+04 	 2.336661e+00 	 5.284117e+00 	 4.290712e+00 	 2.644051e-01 	 21950724
1.518442e+01 	 1.997400e+01 	 3.284080e+00 	 8.995960e-01 	 6.839982e+04 	 5.796444e-01 	 3.426851e+00 	 1.906043e+00 	 -8.324611e-01 	 6645022
7.303216e+00 	 8.370502e+00 	 6.062910e+00 	 2.272659e-01 	 5.681033e+04 	 2.012289e+00 	 1.363275e+00 	 1.172998e+00 	 2.791107e-01 	 24278207
1.199369e+01 	 7.762228e+00 	 1.938438e+00 	 9.398232e-01 	 4.215644e+04 	 1.878236e+00 	 4.706335e+00 	 3.155103e+00 	 -4.826901e-01 	 1015821
9.533949e+00 	 1.108563e+01 	 9.474051e+00 	 4.011166e-01 	 9.525477e+04 	 6.616073e-01 	 2.868848e+00 	 3.818113e+00 	 -2.635178e-01 	 21525681
3.426875e+01 	 2.248544e+01 	 9.207928e+00 	 3.007286e-01 	 9.224974e+04 	 2.047321e+00 	 6.107972e+00 	 3.376088e+00 	 5.685982e-01 	 29896545
